81,7.248495174E-05,-6.694975932E-04
82,-7.319853827E-05,-6.683937247E-04
83,9.956561113E-07,-6.662836145E-04
84,4.895733667E-05,-6.658723831E-04
85,1.109567613E-04,-6.658080478E-04
86,-1.118613941E-04,-6.651776338E-04
87,-4.902054299E-05,-6.643896305E-04
88,2.579436832E-05,-6.643308467E-04
89,-2.402849834E-05,-6.634477804E-04
90,1.504537954E-04,-6.631354607E-04
91,-1.511725693E-04,-6.627204764E-04
92,8.687465852E-05,-6.601361624E-04
93,-8.758012452E-05,-6.592803985E-04
94,1.262304436E-04,-6.569856757E-04
95,-1.270479979E-04,-6.563170644E-04
96,6.259731657E-05,-6.556245374E-04
97,-6.284171436E-05,-6.547000537E-04
98,1.656727835E-04,-6.543487739E-04
99,-1.663823115E-04,-6.539391276E-04
100,3.830778005E-05,-6.530451571E-04
101,-1.120419564E-05,-6.528535737E-04
102,1.339870230E-05,-6.526371470E-04
103,-3.731152607E-05,-6.521695138E-04
104,1.017881926E-04,-6.510080163E-04
105,-1.024708940E-04,-6.502956855E-04
106,1.414328273E-04,-6.481425992E-04
107,-1.422947946E-04,-6.474977309E-04
108,7.726091129E-05,-6.456771294E-04
109,1.808917715E-04,-6.455620870E-04
110,-1.815920538E-04,-6.451577788E-04
111,-7.738778176E-05,-6.451185918E-04
112,5.197879837E-05,-6.422113544E-04
113,1.170001804E-04,-6.419477956E-04
114,-5.149297392E-05,-6.415962978E-04
115,-1.177091123E-04,-6.413163810E-04
116,2.630807879E-05,-6.410703378E-04
117,1.127611599E-06,-6.408219738E-04
118,-2.499846851E-05,-6.405232243E-04
119,1.567384015E-04,-6.392763830E-04
120,-1.575175982E-04,-6.387272109E-04
121,1.961107596E-04,-6.367754002E-04
122,-1.968017961E-04,-6.363764300E-04
123,9.228922396E-05,-6.362817473E-04
124,-9.251830427E-05,-6.357999510E-04
125,1.325029015E-04,-6.330307847E-04
126,-1.329814022E-04,-6.324368403E-04
127,6.660202047E-05,-6.318863442E-04
128,-6.633125067E-05,-6.316144849E-04
129,1.720038035E-04,-6.304532413E-04
130,-1.728999499E-04,-6.299940875E-04
131,4.050776059E-05,-6.290697246E-04
132,-3.954105628E-05,-6.288303974E-04
133,1.399477627E-05,-6.278771506E-04
134,2.113297476E-04,-6.279887133E-04
135,-1.267825258E-05,-6.277569963E-04
136,-2.120115384E-04,-6.275950812E-04
137,1.075368040E-04,-6.270700797E-04
138,-1.078995870E-04,-6.266323997E-04
139,1.478593617E-04,-6.241231051E-04
140,-1.485708850E-04,-6.235916988E-04
141,8.182314304E-05,-6.219451029E-04
142,-8.194392178E-05,-6.217424130E-04
143,1.872483221E-04,-6.216504651E-04
144,-1.881089218E-04,-6.212078709E-04
145,2.265487357E-04,-6.192020265E-04
146,-2.272212807E-04,-6.188137324E-04
147,-5.491227193E-05,-6.182034787E-04
148,5.525476530E-05,-6.182318809E-04
149,1.229397774E-04,-6.180070834E-04
150,-1.235467584E-04,-6.175344744E-04
151,2.814908654E-05,-6.161442391E-04
152,-2.731850545E-05,-6.157083559E-04
153,1.631639319E-04,-6.152600431E-04
154,4.122096948E-07,-6.150284107E-04
155,-1.639251845E-04,-6.147887516E-04
156,2.024821324E-04,-6.128576542E-04
157,-2.033181622E-04,-6.124228312E-04
158,9.736097219E-05,-6.124286352E-04
159,-9.773993679E-05,-6.122361387E-04
160,2.417677238E-04,-6.104153396E-04
161,-2.424310230E-04,-6.100323836E-04
162,1.385594192E-04,-6.090177064E-04
163,-1.392021372E-04,-6.085847942E-04
164,-7.097323138E-05,-6.079171252E-04
165,7.077656790E-05,-6.079527413E-04
166,1.785690371E-04,-6.065229318E-04
167,-1.792358889E-04,-6.059854706E-04
168,-4.332263339E-05,-6.049260951E-04
169,4.337246989E-05,-6.047461325E-04
170,2.177105124E-04,-6.040696290E-04
171,-2.185273771E-04,-6.036385391E-04
172,1.130799514E-04,-6.031430097E-04
173,-1.136076541E-04,-6.029545039E-04
174,1.494153360E-05,-6.030086020E-04
175,-1.430105510E-05,-6.023415505E-04
176,2.569867118E-04,-6.016286528E-04
177,-2.576407653E-04,-6.012510348E-04
178,1.538754355E-04,-6.001182267E-04
179,-1.548317283E-04,-5.997128992E-04
180,-8.723699141E-05,-5.980867138E-04
181,8.655429171E-05,-5.981517199E-04
182,1.937997068E-04,-5.977192697E-04
183,-1.946199024E-04,-5.972828312E-04
184,2.329355193E-04,-5.952838707E-04
185,-2.337365870E-04,-5.948544737E-04
